username,message_content,mentions,channel_name,time_stamp
k3nn.eth,My initial thoughts are that we should utilize google colab. It works just like jupyter notebooks where you can input both code and markdown and it supports both R and Python. It’s also very easy to commit to GitHub without needing to configure git. Just a few clicks within the colab notebook and you can push any changes. I can also walk you through the folder structure and repository for NLP/Network research I’ve been working on to give you an idea of how it can all work.,,🏄random,"01/13/2022, 18:02:25"
k3nn.eth,Yeah colab has gpu support. For $10 a month u can get colab pro which upgrades your compute substantially,,🏄random,"01/13/2022, 19:15:36"
k3nn.eth,Never heard of graphistry before but I’m looking at the python library for it now and it looks soooo much simpler than networkx lol,,🏄random,"01/13/2022, 19:17:09"
k3nn.eth,It’s so easy you’ll learn in our sesh tomorrow,Nemo-phd,🏄random,"01/13/2022, 20:41:22"
k3nn.eth,It’s rlly not any different from using an R notebook in R studio,,🏄random,"01/13/2022, 20:42:39"
k3nn.eth,Have we put any thoughts into eventually running an EC2 server or something of the sort? I imagine our products and any integrations we build will need one. Code for research could also be stored there and would probably be a cleaner repository in the end since data can live there and be loaded into notebooks. Ultimately for research we probably want to think of a more decentralized way of storing code/data [e.g. IPFS/FileCoin] and build a package for calling that data through their API so it doesn’t live in one centralized place… but I digress… baby steps 👼,saulthorin,🏄random,"01/13/2022, 20:53:56"
k3nn.eth,POI: Very interesting to see how these guys have grown a 8k following from EXTREMELY minimal details about what they are building. There is something to be learned here: https://twitter.com/operator?s=21,,🎨general,"01/13/2022, 21:18:51"
k3nn.eth,Layer3 is a platform for sharing and completing bounties for DAOs. Pretty neat: https://alpha.layer3.xyz/how-it-works,,📑all-things-dao,"01/13/2022, 23:29:03"
k3nn.eth,I might be! I’m tagging up with ItamarGo#1996 Nemo around 11PT to discuss the pay stability research analysis so may have time for this as well. If not I may have a 20 minutes after our community call,ItamarGo,🎯general,"01/14/2022, 02:28:01"
k3nn.eth,"Sweet glad ur thinking of this. Whatever solution we use, we would probably need some sort of server to host applications tho for any integrations we build. I’m not currently aware of any web3 options for this (not that they don’t exist). Unless you would just deploy things on a local computer somewhere. But as things scale we’ll probably want to automate certain things and that would need a place to live. Totally feel you on the AWS sentiment tho lol.",,🏄random,"01/14/2022, 04:51:27"
k3nn.eth,I guess this is a question I can ask during the product call,,🏄random,"01/14/2022, 04:51:46"
k3nn.eth,Looking at the bankless GitHub it looks like they have a few things. Do u know what they use for hosting?,,🏄random,"01/14/2022, 04:52:14"
k3nn.eth,"I’m terms of hosting applications and building dApps, very little",,🏄random,"01/14/2022, 04:52:42"
k3nn.eth,Much to learn!,saulthorin,🏄random,"01/14/2022, 04:55:28"
k3nn.eth,https://mirror.xyz/0x7B0befc5B043148Cd7bD5cFeEEf7BC63D28edEC0/lVl4IAoxKYRgiQiyTYOiJZuCzN9D7fwdogXoMkwmToI?utm_source=tldrnewsletter,,📑all-things-dao,"01/14/2022, 14:58:06"
k3nn.eth,"“The problem is this: the concept of a DAO is miles ahead of the actual experience of one. And while thousands if not millions of new participants want to contribute to these new spaces, most of them end up doing very little. They buy an unfamiliar token, join the Discord, and just… sit there.”",,📑all-things-dao,"01/14/2022, 14:59:03"
k3nn.eth,Woah Moralis seems really cool. Thanks for sharing! Might mess around with it this weekend,chaks.eth | Spect,🏄random,"01/14/2022, 15:07:05"
k3nn.eth,Gm,,🌞gm,"01/14/2022, 15:17:20"
k3nn.eth,"I think it’s also part of that most of these DAOs are essentially startups that really only need a core team of contributors right now. There just isn’t enough work just yet. By contributions, many I think really mean voting. As leveraging the community to make decisions is a key feature. While in most cases we can’t expect DAOs to be able to pay for work that currently isn’t highly valuable to them—this is one reason I think bounties work really well. It’s kinda like switching from contract jobs to contract tasks. It’s beneficial because a bounty board makes it clear what work a DAO values enough to pay for it, but at the same time it makes it clear that, actually, not everyone can contribute. However that doesn’t mean you can’t be part of the community decisions making process or buy into a DAOs token (another promising new feature), and maybe DAOs just have to be more clear about that.",lisawocken,📑all-things-dao,"01/14/2022, 15:24:53"
k3nn.eth,"Created this channel since there have been some conversations on this topic scattered around this discord which are highly relevant to our organization. This is a place to continue those conversations. To get us started, I enjoyed reading through the responses to this HN post on whether a researcher should bother to publish their code: https://news.ycombinator.com/item?id=29934192",,🔬open-science,"01/14/2022, 17:02:14"
k3nn.eth,"Exactly. The expectation that there should be work to do right away is unrealistic at the is stage. But if your ambitious, come in, bring your ideas, learn about the needs of the DAO, it’s very possible to become an active and valuable contributor. Unfortunately humans are wired to stick to what’s easy! <:9651_PikachuFacePalm:913686100504117268>",,📑all-things-dao,"01/14/2022, 17:05:29"
k3nn.eth,lol sorry guys,,🎯general,"01/14/2022, 20:50:49"
k3nn.eth,thought i was muted,,🎯general,"01/14/2022, 20:50:52"
k3nn.eth,Hit me with ur email in DM. I’ll add you,,development-team,"01/14/2022, 23:17:45"
k3nn.eth,Just sent u a Fr,,development-team,"01/14/2022, 23:17:54"
k3nn.eth,We skipped the 31st,,🏄random,"01/14/2022, 23:18:31"
k3nn.eth,I don’t think I was there for the 3rd but 17th is correct,,🏄random,"01/14/2022, 23:18:56"
k3nn.eth,Actually wait I think I was there for the 3rd but had to miss the 17th,,🏄random,"01/14/2022, 23:19:17"
k3nn.eth,Damn now I’m confusing myself,,🏄random,"01/14/2022, 23:19:24"
k3nn.eth,😂,,🏄random,"01/14/2022, 23:19:27"
k3nn.eth,Ok maybe that was the one I missed lol sorry for confusing you,,🏄random,"01/14/2022, 23:36:33"
k3nn.eth,I did take some meeting notes today if anyone else did we can compare and get those in motion,,💻town-hall-discussion,"01/14/2022, 23:37:25"
k3nn.eth,Notion*,,💻town-hall-discussion,"01/14/2022, 23:37:28"
k3nn.eth,easy. I'll consolidate and throw in notion under a template like this that can be used for town halls going forward,,💻town-hall-discussion,"01/14/2022, 23:51:58"
k3nn.eth,should we start referring to them as DAOhalls?,,💻town-hall-discussion,"01/14/2022, 23:52:08"
k3nn.eth,lol ofc,,💻town-hall-discussion,"01/14/2022, 23:53:02"
k3nn.eth,Going to tag profburns#1908 and <@!713430239690096671> here who can probably speak to this best,"dsine, profburns, Nemo-phd",development-team,"01/15/2022, 19:13:43"
k3nn.eth,I thought we had github but the link in the infrastructure doc brings me to a 404 error. Do we have an account? if not I can create one https://github.com/talentDAO,,talentdao,"01/15/2022, 19:59:36"
k3nn.eth,"Added the updated mission statement to notion. Can everyone please review the ""Who we are"" page and give additional feedback so we can get this finalized? https://talentdao.notion.site/Who-we-are-ef72a7156d3447ed84226bef19d790e9",,talentdao,"01/15/2022, 20:45:10"
k3nn.eth,"I'm also going to need people to help me with the research studies section. Would like to have a summary of the research, a line item for ""current status"", and if we can something in there for ""how to get involved"" (links to surveys or sign up to help with coding would be some examples)",,talentdao,"01/15/2022, 20:47:28"
k3nn.eth,Also please access notion through the talentDAO email. We are cutting memberships down for now to save costs until this is more built out,,talentdao,"01/15/2022, 21:17:10"
k3nn.eth,ItamarGo#1996 relevant to what ur working on with dune analytics https://www.profgalloway.com/web3/,ItamarGo,📑all-things-dao,"01/15/2022, 21:49:52"
k3nn.eth,Personally need to think about these questions before I answer. Not sure if saulthorin#7696 already has these answers in mind. When do u need an answer to these questions?,"Lelouch, saulthorin",development-team,"01/15/2022, 21:54:34"
k3nn.eth,!rank,,🏄random,"01/16/2022, 04:39:06"
k3nn.eth,I think we should also have itmargo review it. He writes and understands the web3 space well,saulthorin,talentdao,"01/16/2022, 06:00:25"
k3nn.eth,"I also remember seeing (i think it was <@!713430239690096671>) a comment that mentioned that it seemed to speak to corporate more than academia, which is something I think we should consider. It might be a question of who are target market is.",Nemo-phd,talentdao,"01/16/2022, 06:03:38"
k3nn.eth,"Sweet. Yeah community feedback is a good idea. I’ll find some time to do another round of suggestions. I think there is some wording in there we can make read a bit better still, but overall it’s feeling like a complete piece now",,talentdao,"01/16/2022, 17:49:45"
k3nn.eth,Was thinking this as well,saulthorin,🪢general,"01/16/2022, 17:50:32"
k3nn.eth,"Also, since you would like to have the manifesto in notion by eod Monday saulthorin#7696 , if everyone <@&909577548239884289> could give feedback on the mission and values page by then as well, I can make sure the public notion page is ready to go so we can have notion + manifesto published together",saulthorin,talentdao,"01/16/2022, 18:01:44"
k3nn.eth,Hell yeah this is a great idea,,📈grants-squad,"01/17/2022, 00:31:50"
k3nn.eth,"Right now we don’t have much published publicly on it. That should change soon. For now, joining future product calls is the best place to start. We had our kickoff call with WhiteHatDAO [devs] on friday, so we are still early on. We are working on a public notion page that should be live soon. Should have some more information once that is up.",Feems,🌈general,"01/17/2022, 02:51:54"
k3nn.eth,Any particular questions you have?,,🌈general,"01/17/2022, 02:52:18"
k3nn.eth,"We are building an open access journal focused on organizational science related to DAOs. It is where all of our internal research will be published, and we hope to onboard other organizational scientists/researchers to publish in it as well.",Feems,🌈general,"01/17/2022, 03:22:12"
k3nn.eth,"It will be a true academic journal, including decentralized a peer review process.",Feems,🌈general,"01/17/2022, 03:26:32"
